imdb_id,popularity,budget,revenue,title,runtime,release_date
tt0102015,0.206,0,0,Hearts of Darkness: A Filmmaker's Apocalypse,96,9/6/1991
tt0102011,0.202054,0,0,"He Said, She Said",115,2/22/1991
tt0102351,0.201381,0,0,Lucky Luke,92,7/4/1991
tt0102103,0.194181,0,0,Impromptu,107,4/12/1991
tt0101590,0.136857,0,0,Class Action,105,3/15/1991
tt0102900,0.192123,22000000,11511031,Shattered,98,10/11/1991
tt0103247,0.191606,14000000,34793160,White Fang,107,1/18/1991
tt0102598,0.189644,0,21830957,Only the Lonely,104,5/24/1991
tt0103016,0.23171,0,0,Switch,104,5/10/1991
tt0102789,0.181802,0,0,Ricochet,109,10/4/1991
tt0103239,0.438283,0,0,Wedlock,101,5/10/1991
tt0101786,0.172296,17000000,4603929,Dutch,107,7/19/1991
tt0103045,0.166624,0,0,é€ƒå­¦å¨é¾™,100,12/31/1991
tt0102943,0.159178,0,0,Slacker,97,7/5/1991
tt0102395,0.1523,13000000,3752426,Mannequin Two: On the Move,95,1/7/1991
tt0103105,0.143837,0,0,Toto le hÃ©ros,91,5/15/1991
tt0105242,0.143265,0,0,The Resurrected,108,10/6/1991
tt0102728,0.255458,800000,0,Puppet Master III: Toulon's Revenge,86,10/17/1991
tt0102722,0.070749,0,1750301,Prospero's Books,120,9/5/1991
tt0101694,0.130152,0,0,Deceived,104,9/27/1991
tt0101301,0.275998,0,14812000,All I Want For Christmas,92,11/8/1991
tt0102898,0.106169,0,0,Shakes the Clown,87,3/13/1991
tt0102388,0.062221,0,2853801,The Man in the Moon,99,9/30/1991
tt0101846,0.098145,16400000,0,F/X2,108,4/16/1991
tt0101745,0.095559,0,0,Doc Hollywood,104,8/2/1991
tt0102456,0.088988,0,0,Mississippi Masala,118,9/18/1991
tt0101748,0.063844,0,0,Dogfight,94,9/13/1991
tt0102045,0.048237,0,4654288,The Hitman,95,5/1/1991
tt0095016,3.777441,28000000,140767956,Die Hard,131,7/15/1988
tt0094737,2.150682,18000000,151668774,Big,104,6/3/1988
tt0095705,1.905883,12000000,78756177,The Naked Gun: From the Files of Police Squad!,85,12/2/1988
tt0095519,1.651962,8000000,22433275,License to Drive,90,7/6/1988
tt0094721,1.628865,15000000,73326666,Beetlejuice,92,2/29/1988
tt0095953,1.45982099999999,25000000,354825435,Rain Man,133,12/11/1988
tt0092675,1.39258099999999,1500000,11806119,Bloodsport,92,2/26/1988
tt0094898,1.279955,39000000,288752301,Coming to America,116,6/28/1988
tt0095956,1.183033,63000000,189015611,Rambo III,102,5/24/1988
tt0094963,1.182453,20000000,0,The Dead Pool,91,7/12/1988
tt0095776,1.152044,0,0,Oliver & Company,74,11/18/1988
tt0096320,1.144528,15000000,216614388,Twins,107,12/9/1988
tt0096438,1.115598,70000000,329803958,Who Framed Roger Rabbit,104,6/21/1988
tt0095489,1.101103,12300000,84460846,The Land Before Time,69,11/18/1988
tt0094889,1.079886,20000000,171504781,Cocktail,104,7/29/1988
tt0096061,1.055087,0,60328000,Scrooged,101,11/22/1988
tt0094862,0.891508,9000000,44196684,Child's Play,87,11/8/1988
tt0096446,0.869474,35000000,57269863,Willow,126,5/1/1988
tt0092493,0.83832,0,239606210,Crocodile Dundee II,110,5/19/1988
tt0095742,0.78304,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,99,8/19/1988
tt0095031,0.777228,0,42039085,Dirty Rotten Scoundrels,110,12/14/1988
tt0094812,0.75639,7000000,50888000,Bull Durham,108,6/15/1988
tt0095963,0.753578,29000000,34994648,Red Heat,104,6/17/1988
tt0095159,0.727397,7500000,62493712,A Fish Called Wanda,108,7/15/1988
tt0095882,0.726889999999999,0,19510371,Police Academy 5: Assignment Miami Beach,90,3/17/1988
tt0096101,0.689972,0,21630088,Short Circuit 2,110,7/6/1988
tt0094761,0.669161,19000000,8247943,The Blob,95,8/5/1988
tt0094890,0.657109,17500000,25024919,Cocoon: The Return,116,9/13/1988
tt0095088,0.634251,0,5596267,"Elvira, Mistress of the Dark",96,9/30/1988
tt0096332,0.629628,0,0,The Unbearable Lightness of Being,171,2/5/1988
tt0097493,0.616772,0,1108462,Heathers,102,10/1/1988
tt0096163,0.597387,0,0,Spoorloos,107,10/27/1988
tt0095647,0.588756,15000000,34604000,Mississippi Burning,128,12/8/1988
tt0097390,0.573639999999999,0,2983784,Fright Night Part 2,104,4/7/1988
tt0096463,0.572843,28000000,103173635,Working Girl,114,12/20/1988
tt0096256,0.540362,4000000,13008928,They Live,94,11/23/1988
tt0095863,0.538522,3000000,7282851,Phantasm II,97,7/8/1988
tt0094631,0.528411,16000000,0,Alien Nation,91,10/7/1988
tt0094739,0.514373,0,0,Big Business,97,6/10/1988
tt0095271,0.513842,5000000,17768757,Halloween 4: The Return of Michael Myers,88,10/21/1988
tt0094612,0.499298,7000000,20256975,Action Jackson,96,2/12/1988
tt0095593,0.497587,10000000,21486757,Married to the Mob,104,8/19/1988
tt0094663,0.493264,0,0,Another Woman,84,10/13/1988
tt0095179,0.485136,2800000,19170001,Friday the 13th Part VII: The New Blood,88,5/13/1988
tt0096073,0.484083,0,0,The Seventh Sign,97,4/1/1988
tt0094947,0.481627,14000000,34670720,Dangerous Liaisons,119,12/16/1988
tt0095687,0.480782,20000000,13854000,My Stepmother is an Alien,108,12/9/1988
tt0095174,0.469728,20000000,17637950,Frantic,120,2/16/1988
tt0095560,0.462906,0,5935269,Mac and Me,95,8/12/1988
tt0095444,0.437627,2000000,0,Killer Klowns from Outer Space,88,5/27/1988
tt0094716,0.427697,0,0,The Beast of War,111,9/14/1988
tt0092929,0.422717,0,0,Drowning by Numbers,118,9/10/1988
tt0093015,0.420142,0,0,Fei lung mang jeung,102,2/11/1988
tt0094933,0.410654,0,12706478,D.O.A.,96,3/18/1988
tt0095990,0.41037,6200000,9205924,Return of the Living Dead Part II,89,1/15/1988
tt0096454,0.402939,0,0,Without a Clue,107,10/21/1988
tt0094824,0.186505,0,0,Caddyshack II,98,7/22/1988
tt0095382,0.389823,0,0,Iron Eagle II,105,11/11/1988
tt0094791,0.385293,0,0,The Bourne Identity,180,5/8/1988
tt0095889,0.384618,10500000,14144000,Poltergeist III,98,6/10/1988
tt0096764,0.380129,0,0,The Adventures of Baron Munchausen,126,12/7/1988
tt0094792,0.283003,0,6193901,Braddock: Missing in Action III,101,1/22/1988
tt0095897,0.374076,0,20324096,The Presidio,97,6/10/1988
tt0095631,0.370575,30000000,38413606,Midnight Run,126,7/20/1988
tt0094750,0.361962,0,0,Black Eagle,93,5/1/1988
tt0094602,0.35674,7500000,18869631,Above the Law,99,4/8/1988
tt0095497,0.35363,7000000,8373585,The Last Temptation of Christ,164,8/12/1988
tt0095304,0.349522,0,7399763,High Spirits,99,11/18/1988
tt0095925,0.340089,0,0,Pumpkinhead,86,6/9/1988
tt0094608,0.339766,0,0,The Accused,111,10/14/1988
tt0095904,0.336536,1300000,354704,Prison,102,3/4/1988
tt0095270,0.3065,0,0,Hairspray,92,2/16/1988
tt0096328,0.330626,0,0,U2: Rattle and Hum,98,11/4/1988
tt0095294,0.324427,0,12090735,Hellbound: Hellraiser II,97,12/23/1988
tt0095655,0.321068,22000000,0,Moonwalker,93,10/29/1988
tt0095253,0.320295,24000000,43455230,The Great Outdoors,91,6/17/1988
tt0095243,0.319332,22000000,0,Gorillas in the Mist,129,9/23/1988
tt0095690,0.317301,0,0,Mystic Pizza,104,10/13/1988
tt0096054,0.315482,0,0,School Daze,121,2/12/1988
tt0096426,0.304038,0,0,Waxwork,95,6/17/1988
tt0096273,0.236514,0,0,Tin Toy,5,8/1/1988
tt0094964,0.288071,13000000,8038508,Dead Ringers,115,9/23/1988
tt0095037,0.287435,0,0,"Distant Voices, Still Lives",81,9/29/1988
tt0095107,0.28514,6000000,28202109,Ernest Saves Christmas,95,11/11/1988
tt0094747,0.28161,0,0,Bird,161,7/1/1988
tt0096094,0.231618,0,0,She's Having a Baby,106,2/5/1988
tt0094701,0.265664,4000000,9797098,Bad Dreams,86,4/8/1988
tt0094961,0.265596,5000000,0,Dead Heat,86,5/6/1988
tt0189071,0.264922,0,0,Scooby-Doo and the Ghoul School,90,1/1/1988
tt0096324,0.25926,0,1547397,Two Moon Junction,104,4/29/1988
tt0096118,0.254965,0,0,Sleepaway Camp II: Unhappy Campers,80,10/31/1988
tt0093624,0.254085,1200000,3109904,Night of the Demons,90,10/14/1988
tt0095082,0.248819,0,0,Eight Men Out,119,9/2/1988
tt0096219,0.246182,4000000,3468572,Talk Radio,110,12/21/1988
tt0094799,0.238423,0,0,"Bright Lights, Big City",107,4/1/1988
tt0097257,0.407649,10000000,3916303,Earth Girls Are Easy,100,9/8/1988
tt0094715,0.232779,0,57041866,Beaches,123,12/21/1988
tt0095409,0.127215,0,0,Johnny Be Good,91,3/22/1988
tt0093170,0.137660999999999,0,0,é»‘å¤ªé™½731,105,12/1/1988
tt0096486,0.218145,0,0,Young Einstein,91,12/15/1988
tt0096257,0.211124,0,0,The Thin Blue Line,103,8/28/1988
tt0094712,0.206515,0,3184348,Bat*21,105,7/21/1988
tt0096098,0.206468,0,29300000,Shoot to Kill,109,2/12/1988
tt0094744,0.20591,0,15122000,Big Top Pee-wee,86,7/22/1988
tt0096244,0.205453,23000000,0,Tequila Sunrise,115,12/2/1988
tt0095927,0.200403,15000000,21032267,Punchline,123,10/7/1988
tt0094919,0.199235,4500000,3813293,Critters 2,86,4/29/1988
tt0096386,0.194418,0,0,La Vie est un long fleuve tranquille,90,2/3/1988
tt0095652,0.18872,7000000,5344577,Monkey Shines,113,7/29/1988
tt0096316,0.256656,0,0,Tucker: The Man and His Dream,110,8/12/1988
tt0095312,0.180017,23000,0,Hollywood Chainsaw Hookers,75,3/1/1988
tt0094754,0.178302,0,0,Blackadder's Christmas Carol,43,1/1/1988
tt0094678,0.314786,0,14681192,Arthur 2: On the Rocks,113,7/8/1988
tt0095989,0.177816,0,0,Return of the Killer Tomatoes!,98,4/22/1988
tt0095583,0.171457,1100000,0,Maniac Cop,85,5/13/1988
tt0095895,0.168545,2500000,589244,Powaqqatsi,99,4/29/1988
tt0096071,0.167846,7000000,19595031,The Serpent and the Rainbow,98,2/5/1988
tt0096018,0.160781999999999,0,2835116,Running on Empty,116,9/7/1988
tt0096380,0.156916,0,0,Vice Versa,98,2/25/1988
tt0094894,0.155543,6000000,46616067,Colors,120,4/15/1988
tt0094746,0.154945,20000000,51684798,Biloxi Blues,106,3/25/1988
tt0094910,0.151874,0,0,The Couch Trip,97,1/15/1988
tt0098577,0.149591,2000000,725131,Vampire's Kiss,103,9/17/1988
tt0093995,0.149108,0,0,"Slugs, muerte viscosa",89,2/5/1988
tt0095188,0.279333,0,0,Funny Farm,101,6/3/1988
tt0094606,0.14174,0,0,The Accidental Tourist,121,12/23/1988
tt0096046,0.119393,425000,0,Scarecrows,83,9/28/1988
tt0095348,0.138906,0,0,I'm Gonna Git You Sucka,88,11/10/1988
tt0094027,0.195211,0,13994920,Stand and Deliver,103,3/11/1988
tt0095488,0.117336,2500000,1189315,The Lair of the White Worm,93,9/14/1988
tt0093171,0.131437,0,0,Hell Comes to Frogtown,88,1/1/1988
tt0098061,0.175236,0,241,Paperhouse,92,1/1/1988
tt0095360,0.120104,0,0,Imagine: John Lennon,100,10/7/1988
tt0094593,0.025511,0,0,18 Again!,93,4/8/1988
tt0189072,0.113154,0,0,Scooby-Doo! and the Reluctant Werewolf,80,1/1/1988
tt0094980,0.078232,0,0,The Decline of Western Civilization Part II: The Metal Years,93,6/17/1988
tt0094924,0.077948,15000000,6908797,A Cry in the Dark,120,11/11/1988
tt0095169,0.076958,0,17514553,For Keeps,98,1/15/1988
tt0098180,0.076438,16000000,4192440,Red Scorpion,105,12/24/1988
tt0095330,0.019926,0,0,Sherlock Holmes: The Hound of the Baskervilles,105,8/31/1988
tt0095662,0.201098,0,0,Moving,89,3/4/1988
tt0093744,0.057681,5000000,3569939,The New Adventures of Pippi Longstocking,100,7/6/1988
tt0094500,0.132436,0,0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",171,11/3/1988
tt0094793,0.019075,0,0,Brain Damage,86,1/15/1988
tt0220698,0.001662,0,0,Peter Pan,52,1/1/1988
tt0093773,3.474728,18000000,98235548,Predator,107,6/11/1987
tt0093058,2.0267,17000000,46357676,Full Metal Jacket,116,6/26/1987
tt0092890,1.945847,6000000,213954274,Dirty Dancing,100,8/21/1987
tt0094012,1.846689,22700000,38119483,Spaceballs,96,6/24/1987
tt0093428,1.511663,40000000,191185897,The Living Daylights,130,6/29/1987
tt0093870,1.503371,13000000,53000000,RoboCop,102,7/17/1987
tt0092991,1.427206,3600000,5923044,Evil Dead II,84,3/13/1987
tt0093409,1.393529,15000000,120207127,Lethal Weapon,110,3/6/1987
tt0093894,1.354524,27000000,38122105,The Running Man,101,11/13/1987
tt0093300,1.285867,23000000,51881013,Jaws: The Revenge,89,7/17/1987
tt0093779,1.186793,16000000,30857814,The Princess Bride,98,9/18/1987
tt0093629,1.121083,5000000,44793222,A Nightmare on Elm Street 3: Dream Warriors,96,2/27/1987
tt0094291,1.082108,15000000,43848069,Wall Street,126,12/10/1987
tt0092644,1.07467,20000000,299965036,Beverly Hills Cop II,100,5/18/1987
tt0094074,1.065222,17000000,19300000,Superman IV: The Quest for Peace,90,7/23/1987
tt0093822,1.026436,6000000,29180280,Raising Arizona,94,3/1/1987
tt0094226,1.016148,25000000,76270454,The Untouchables,119,6/2/1987
tt0093105,1.011111,13000000,123922370,"Good Morning, Vietnam",121,12/23/1987
tt0093389,0.97023,23000000,43984230,The Last Emperor,163,10/21/1987
tt0093010,0.865812999999999,14000000,320145693,Fatal Attraction,119,9/11/1987
tt0093756,0.830933,0,28061343,Police Academy 4: Citizens on Patrol,88,4/2/1987
tt0093260,0.822279999999999,0,25893810,Innerspace,120,6/30/1987
tt0093748,0.81981,0,49230280,"Planes, Trains and Automobiles",93,11/26/1987
tt0092563,0.754116,17000000,17185632,Angel Heart,113,3/6/1987
tt0093692,0.721427,25000000,16057580,Over the Top,93,2/13/1987
tt0092494,0.683243,0,65088797,*batteries not included,106,12/18/1987
tt0093437,0.658247999999999,8500000,32222567,The Lost Boys,97,7/31/1987
tt0094332,0.624584,0,63766510,The Witches of Eastwick,118,6/12/1987
tt0092796,0.614942,3500000,14000000,Creepshow 2,92,5/1/1987
tt0092610,0.606128,25710,0,Bad Taste,91,12/1/1987
tt0093693,0.601451,1880006,26713187,Overboard,106,12/16/1987
tt0092618,0.598029,3000000,3221568,Barfly,100,9/2/1987
tt0092699,0.57606,20000000,51249404,Broadcast News,133,12/16/1987
tt0094006,0.549593999999999,0,18553948,Some Kind of Wonderful,95,2/27/1987
tt0092666,0.548575,18000000,39321715,Blind Date,95,3/27/1987
tt0092513,0.518412,0,34368475,Adventures in Babysitting,102,7/1/1987
tt0092925,0.5137,20000000,66673516,Dragnet,106,6/25/1987
tt0251282,0.500665999999999,0,0,A Muppet Family Christmas,48,12/16/1987
tt0093220,0.495897,0,7800000,House 2: The Second Story,88,5/14/1987
tt0093886,0.481348,0,40050884,Roxanne,107,6/19/1987
tt0093737,0.47393,15000000,13290368,The Pick-up Artist,81,9/18/1987
tt0094336,0.471505,0,0,Withnail & I,107,1/1/1987
tt0092965,0.46055,38000000,0,Empire of the Sun,153,12/25/1987
tt0093075,0.454894,2500000,0,The Gate,85,4/21/1987
tt0092746,0.447184,10000000,14000,Cherry 2000,99,11/12/1987
tt0093507,0.436718,17000000,0,Masters of the Universe,106,8/7/1987
tt0093818,0.4205,16000000,0,Radio Days,90,1/30/1987
tt0093640,0.406719,15000000,35509515,No Way Out,114,8/14/1987
tt0093148,0.405361,0,49998613,Harry and the Hendersons,110,6/5/1987
tt0093936,0.397728,12000000,110996879,The Secret of My Success,111,4/10/1987
tt0092857,0.389118,0,0,Death Wish 4: The Crackdown,99,6/11/1987
tt0093605,0.385445,5000000,0,Near Dark,95,10/2/1987
tt0094137,0.380326,11000000,168000000,Three Men and a Baby,102,11/27/1987
tt0093185,0.09996,0,0,The Hidden,96,10/30/1987
tt0092695,0.367621,2000000,0,The Brave Little Toaster,90,7/9/1987
tt0094057,0.366075,0,0,Street Trash,91,6/24/1987
tt0094077,0.359238,0,0,Surf Nazis Must Die,83,7/3/1987
tt0093777,0.356749,3000000,14182492,Prince of Darkness,101,10/23/1987
tt0094025,0.251545,0,0,Stakeout,116,8/5/1987
tt0093177,0.349927,1000000,14564027,Hellraiser,94,9/11/1987
tt0093543,0.187714,7200000,2300000,Mio min Mio,99,7/1/1987
tt0092632,0.339933,0,18753438,The Believers,114,6/9/1987
tt0092637,0.338412,0,0,The Belly of an Architect,118,9/23/1987
tt0093223,0.335219,0,2585639,House of Games,102,10/11/1987
tt0093277,0.333783,0,0,Ironweed,143,12/18/1987
tt0093378,0.322457,6500000,54215416,La Bamba,108,7/24/1987
tt0094008,0.32054,17000000,10278549,Someone to Watch Over Me,106,10/9/1987
tt0095975,0.318343,0,0,Renegade,92,10/30/1987
tt0094082,0.457831,0,0,Suspect,121,10/23/1987
tt0095801,0.316643,0,3587303,Out of Rosenheim,95,11/12/1987
tt0092843,0.315932,0,0,The Dead,83,9/3/1987
tt0093793,0.313707,18000000,18532286,Project X,108,4/17/1987
tt0092571,0.29697,0,0,Anne of Avonlea,230,5/19/1987
tt0093940,0.288278,0,0,September,82,1/1/1987
tt0094033,0.288138,0,0,Steel Dawn,97,11/6/1987
tt0094142,0.287829,14000000,57915972,Throw Momma from the Train,88,12/11/1987
tt0093565,0.421153,0,80640528,Moonstruck,102,12/18/1987
tt0093560,0.28269,12000000,3769990,The Monster Squad,82,8/14/1987
tt0093091,0.345753,0,0,Ghoulies II,89,9/18/1987
tt0092948,0.353822,0,50504655,Eddie Murphy Raw,93,11/25/1987
tt0094072,0.264653,0,35114428,Summer School,97,7/22/1987
tt0093044,0.263191,0,0,The Fourth Protocol,119,8/28/1987
tt0093512,0.258955,0,0,Maurice,134,9/18/1987
tt0093832,0.253376,0,0,Red's Dream,4,8/17/1987
tt0093342,0.244974,0,0,Khane-ye doust kodjast?,83,1/1/1987
tt0092718,0.481561,1800000,31623833,Can't Buy Me Love,94,8/14/1987
tt0092576,0.240967,1000000,0,Deliria,90,2/8/1987
tt0092834,0.234183,0,0,Date With an Angel,105,11/20/1987
tt0093857,0.233246,0,22642033,Revenge of the Nerds II: Nerds in Paradise,98,7/10/1987
tt0092546,0.207159,0,0,Amazon Women on the Moon,85,9/18/1987
tt0094035,0.221631,0,0,The Stepfather,89,1/22/1987
tt0093215,0.217263,0,4215859,Hot Pursuit,93,5/8/1987
tt0093036,0.213026,0,0,Flowers in the Attic,93,11/20/1987
tt0092638,0.159347,0,0,Benji the Hunted,88,6/17/1987
tt0093493,0.20076,6000000,42721196,Mannequin,89,2/13/1987
tt0093664,0.193182,0,0,Oci ciornie,117,1/1/1987
tt0090738,0.189462,0,25205460,Black Widow,102,2/6/1987
tt0091860,0.188258,19000000,0,River's Edge,99,4/23/1987
tt0095525,0.186551,0,0,Gandahar,83,12/11/1987
tt0092804,0.184885,0,0,Cry Freedom,157,11/5/1987
tt0093407,0.184469,0,12396383,Less Than Zero,98,11/6/1987
tt0092978,0.274181,0,0,Escape from Sobibor,120,4/12/1987
tt0094293,0.180267,0,0,Wanted: Dead or Alive,104,1/16/1987
tt0092906,0.180028,0,0,Dolls,77,3/1/1987
tt0092605,0.179562,0,0,Baby Boom,110,9/17/1987
tt0092641,0.17911,0,4278150,Best Seller,95,9/25/1987
tt0092626,0.17844,0,0,Beauty and the Beast,94,4/1/1987
tt0093638,0.173519,0,0,No Man's Land,106,10/23/1987
tt0093776,0.159006999999999,0,0,Prick Up Your Ears,111,4/17/1987
tt0094118,0.147904,0,0,Teen Wolf Too,95,11/20/1987
tt0092974,0.146481,3000000,23509382,Ernest Goes to Camp,92,5/22/1987
tt0093137,0.287418,0,13839404,Hamburger Hill,112,8/23/1987
tt0094321,0.135106,0,7305209,Who's That Girl,92,8/7/1987
tt0094138,0.096617,0,3685862,Three O'Clock High,97,10/9/1987
tt0092549,0.005529,0,0,Miami Connection,86,8/18/1987
tt0093418,0.111711,0,34377585,Like Father Like Son,96,10/2/1987
tt0093974,0.159907,250000,154323,"Silent Night, Deadly Night Part 2",88,4/10/1987
tt0093935,0.14124,0,0,The Secret Garden,100,11/30/1987
tt0093209,0.077814,0,0,Hope and Glory,113,9/3/1987
tt0093780,0.07532,0,0,The Principal,109,9/17/1987
tt0090570,0.071545,95,0,84 Charing Cross Road,100,2/13/1987
tt0359715,0.068199,0,0,My Best Friend's Birthday,36,1/1/1987
tt0093176,0.064707,0,2683519,Hello Mary Lou: Prom Night II,97,11/13/1987
tt0093200,0.063503,0,0,Hollywood Shuffle,78,3/20/1987
tt0189070,0.245929,0,0,Scooby-Doo Meets the Boo Brothers,94,11/1/1987
tt0062622,3.309196,12000000,56715371,2001: A Space Odyssey,149,4/5/1968
tt0063442,1.152937,5800000,33395426,Planet of the Apes,112,2/7/1968
tt0063350,1.058272,114000,0,Night of the Living Dead,96,10/1/1968
tt0062755,0.891162999999999,0,0,The Boston Strangler,116,10/8/1968
tt0062711,0.867192,0,0,Barbarella,98,10/10/1968
tt0062765,0.786853999999999,5500000,42300873,Bullitt,113,10/17/1968
tt0064603,0.757746,0,0,The Love Bug,107,12/22/1968
tt0063227,0.747337,0,0,The Lion in Winter,134,1/1/1968
tt0063522,0.724527,3200000,33395426,Rosemary's Baby,136,6/12/1968
tt0063823,0.698337,0,0,Yellow Submarine,90,7/17/1968
tt0063385,0.633128999999999,10000000,16800000,Oliver!,153,9/26/1968
tt0061747,0.621202,1800000,6800000,Hang 'em High,114,7/31/1968
tt0065207,0.569422,7700000,21000000,Where Eagles Dare,155,12/4/1968
tt0063415,0.533428,1500000,0,The Party,99,4/4/1968
tt0063688,0.488336,4300000,0,The Thomas Crown Affair,102,6/19/1968
tt0063374,0.437877,0,0,The Odd Couple,106,2/7/1968
tt0063518,0.415262,0,38901218,Romeo and Juliet,138,4/3/1968
tt0062885,0.321891,0,0,The Devil Rides Out,96,7/20/1968
tt0063035,0.378658,7000000,11000000,The Green Berets,142,7/4/1968
tt0062803,0.323826,10000000,0,Chitty Chitty Bang Bang,144,12/16/1968
tt0063663,0.316852,0,0,The Swimmer,95,5/15/1968
tt0062737,0.259501,0,0,Blackbeard's Ghost,106,2/8/1968
tt0063456,0.207956,1800000,0,Pretty Poison,89,7/18/1968
tt0062994,0.214989,0,0,Funny Girl,149,9/19/1968
tt0063850,0.106218,0,500000,If....,111,12/19/1968
tt0063230,0.202802,0,0,The Little Drummer Boy,25,12/19/1968
tt0062952,0.190742,275000,0,Faces,130,11/24/1968
tt0063056,0.166845,0,0,Hell in the Pacific,103,12/19/1968
tt0063829,0.157115,0,0,"Yours, Mine and Ours",111,4/24/1968
tt0062886,0.149294,0,0,The Devil's Brigade,130,5/15/1968
tt0063060,0.190352,0,0,Hellfighters,121,11/27/1968
tt0063285,0.128924,0,0,Witchfinder General,86,5/1/1968
tt0062824,0.405287,0,3110000,Coogan's Bluff,93,10/2/1968
tt0062782,0.092942,0,0,Carry On... Up the Khyber,88,11/28/1968
tt0063121,0.092165,0,0,Ice Station Zebra,148,10/23/1968
tt0063049,0.188511,0,0,Head,86,11/6/1968
tt0061402,0.046272,0,0,The Big Shave,6,1/1/1968
tt0062794,0.045242,950000,814666,Charly,103,9/23/1968
tt0062653,0.005265,0,0,The Alphabet,4,1/1/1968
tt0071562,3.264571,13000000,47542841,The Godfather: Part II,200,12/20/1974
tt0071315,1.650848,6000000,30000000,Chinatown,130,6/20/1974
tt0071807,1.619555,7000000,97572000,The Man with the Golden Gun,125,12/1/1974
tt0072431,1.049959,2800000,86273333,Young Frankenstein,106,12/15/1974
tt0072271,0.906087,85000,30859000,The Texas Chain Saw Massacre,83,10/1/1974
tt0069945,0.837644,60000,0,Dark Star,83,4/1/1974
tt0071360,0.761779,1600000,4420000,The Conversation,113,4/7/1974
tt0071607,0.738153,0,0,Herbie Rides Again,88,2/14/1974
tt0071877,0.696675,0,27634716,Murder on the Orient Express,128,11/24/1974
tt0071230,0.577802,2600000,119500000,Blazing Saddles,93,2/7/1974
tt0073012,0.465805,0,0,The Four Musketeers,108,10/31/1974
tt0071110,0.463337,3000000,47000000,Airport 1975,107,10/18/1974
tt0072226,0.415866,3000000,12800000,The Sugarland Express,110,4/5/1974
tt0071910,0.41087,0,0,Il portiere di notte,118,4/3/1974
tt0071577,0.372231,6500000,26533200,The Great Gatsby,144,3/27/1974
tt0071517,0.378621,500000,0,Foxy Brown,94,4/5/1974
tt0071408,0.326225,200000,0,Deranged,83,2/2/1974
tt0071222,0.319143,0,0,Black Christmas,98,10/11/1974
tt0072288,0.31869,0,21700000,Thunderbolt and Lightfoot,115,5/23/1974
tt0072979,0.317977,25000,0,Female Trouble,97,10/4/1974
tt0071994,0.316938,0,0,Phantom of the Paradise,92,10/31/1974
tt0072251,0.31064,0,0,The Taking of Pelham One Two Three,104,10/2/1974
tt0071115,0.296865,0,0,Alice Doesn't Live Here Anymore,112,12/9/1974
tt0071402,0.400179,3000000,22000000,Death Wish,93,7/24/1974
tt0071970,0.261959,0,0,The Parallax View,102,6/14/1974
tt0071524,0.258089,4000000,0,The Front Page,105,12/1/1974
tt0071675,0.247092,0,0,It's Alive,91,10/15/1974
tt0072308,0.226287,14000000,116000000,The Towering Inferno,159,12/14/1974
tt0071571,0.225194,0,0,Gone in 60 Seconds,105,7/28/1974
tt0070948,0.224462,0,0,Zardoz,105,2/6/1974
tt0072424,0.218245,0,0,The Year Without a Santa Claus,51,12/10/1974
tt0071249,0.190638,1500000,0,Bring Me the Head of Alfredo Garcia,112,8/14/1974
tt0071455,0.186995,7000000,79666653,Earthquake,123,11/15/1974
tt0071771,0.181863,0,43008075,The Longest Yard,121,8/21/1974
tt0070531,0.179943,0,0,Phase IV,86,9/1/1974
tt0071143,0.172363,0,0,Animals Are Beautiful People,92,11/14/1974
tt0071935,0.144379,0,0,The Odessa File,130,10/17/1974
tt0072824,0.441423,0,0,The Count of Monte-Cristo,119,12/17/1974
tt0071746,0.090854,0,0,Lenny,111,11/10/1974
tt0071790,0.081732,0,0,Madhouse,92,3/1/1974
tt0072417,0.075175,0,0,A Woman Under the Influence,155,9/19/1974
tt0193716,0.175008,0,0,The Amputee,5,1/1/1974
tt0068595,0.067731,700000,0,Flesh Gordon,90,7/30/1974
tt0071276,0.064495,400000,0,Captain Kronos: Vampire Hunter,91,4/7/1974
tt0072402,0.047232,0,0,Where the Red Fern Grows,97,6/21/1974
tt0071206,0.040689,0,0,Benji,86,10/17/1974
tt0071604,0.02967,0,30000,Hearts and Minds,112,1/1/1974
tt0073486,3.258151,3000000,108981275,One Flew Over the Cuckoo's Nest,133,11/18/1975
tt0073195,2.563191,7000000,470654000,Jaws,124,6/18/1975
tt0071853,2.234953,400000,5028948,Monty Python and the Holy Grail,91,3/13/1975
tt0073629,1.40994699999999,1200000,112892319,The Rocky Horror Picture Show,100,8/14/1975
tt0072684,1.019569,11000000,20000000,Barry Lyndon,184,12/18/1975
tt0072081,0.790976,5000000,41833347,The Return of the Pink Panther,113,5/21/1975
tt0073341,0.699682999999999,0,0,The Man Who Would Be King,129,12/3/1975
tt0073115,0.691527,0,0,The Story of O,97,8/28/1975
tt0073802,0.637257,0,27476252,Three Days of the Condor,117,9/24/1975
tt0071650,0.537981,0,0,Ilsa: She Wolf of the SS,96,10/1/1975
tt0072730,0.527888,0,0,A Boy and His Dog,91,11/20/1975
tt0072856,0.513067,300000,0,Death Race 2000,80,4/27/1975
tt0073312,0.491393,0,0,Love and Death,85,6/10/1975
